Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,362,20,M:System.Windows.Forms.CommonDialog.ShowDialog,,,,,"if (ofd.ShowDialog() == DialogResult.OK)                      {                          //Show in textbox                          string[] selected_files = ofd.FileNames;                          int current_count = lstModsList.Items.Count;                          for (int i = 0; i < selected_files.Length; i++)                          {                              // if file exists don't add it again                              if (!lstModsList.Items.Contains(selected_files[i]))                              {                                  // add file to listbox                                  lstModsList.Items.Add(selected_files[i]);                                  logger.LogWrite(""Adding file "" + selected_files[i] + "" to list"");                              }                          }                          if (current_count < lstModsList.Items.Count)                          {                              statusBar.Text = $""Added items to the list"";                              lblFileCount.Text = $""{lstModsList.Items.Count} files found"";                              lstModsList.SelectedIndex = lstModsList.Items.Count - 1;                          }                        }                      else                      {                          statusBar.Text = ""No files selected"";                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,360,20,P:System.Windows.Forms.FileDialog.RestoreDirectory,,,,,ofd.RestoreDirectory = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,359,20,P:System.Windows.Forms.FileDialog.FilterIndex,,,,,ofd.FilterIndex = 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,358,20,P:System.Windows.Forms.FileDialog.Filter,,,,,"ofd.Filter = ""Zip files (*.zip)|*.zip|All files (*.*)|*.*"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,357,20,P:System.Windows.Forms.OpenFileDialog.Multiselect,,,,,ofd.Multiselect = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,356,20,T:System.Windows.Forms.TextBox,,,,,ofd.InitialDirectory = txtCopyFolder.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,356,20,P:System.Windows.Forms.TextBox.Text,,,,,ofd.InitialDirectory = txtCopyFolder.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,356,20,P:System.Windows.Forms.FileDialog.InitialDirectory,,,,,ofd.InitialDirectory = txtCopyFolder.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,352,12,T:System.Windows.Forms.OpenFileDialog,,,,,"using (OpenFileDialog ofd = new OpenFileDialog())              {                  try                  {                      ofd.InitialDirectory = txtCopyFolder.Text;                      ofd.Multiselect = true;                      ofd.Filter = ""Zip files (*.zip)|*.zip|All files (*.*)|*.*"";                      ofd.FilterIndex = 1;                      ofd.RestoreDirectory = true;                        if (ofd.ShowDialog() == DialogResult.OK)                      {                          //Show in textbox                          string[] selected_files = ofd.FileNames;                          int current_count = lstModsList.Items.Count;                          for (int i = 0; i < selected_files.Length; i++)                          {                              // if file exists don't add it again                              if (!lstModsList.Items.Contains(selected_files[i]))                              {                                  // add file to listbox                                  lstModsList.Items.Add(selected_files[i]);                                  logger.LogWrite(""Adding file "" + selected_files[i] + "" to list"");                              }                          }                          if (current_count < lstModsList.Items.Count)                          {                              statusBar.Text = $""Added items to the list"";                              lblFileCount.Text = $""{lstModsList.Items.Count} files found"";                              lstModsList.SelectedIndex = lstModsList.Items.Count - 1;                          }                        }                      else                      {                          statusBar.Text = ""No files selected"";                      }                  }                  catch (Exception ex)                  {                      logger.LogWrite(ex.Message, true);                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,352,12,M:System.Windows.Forms.OpenFileDialog.#ctor,,,,,"using (OpenFileDialog ofd = new OpenFileDialog())              {                  try                  {                      ofd.InitialDirectory = txtCopyFolder.Text;                      ofd.Multiselect = true;                      ofd.Filter = ""Zip files (*.zip)|*.zip|All files (*.*)|*.*"";                      ofd.FilterIndex = 1;                      ofd.RestoreDirectory = true;                        if (ofd.ShowDialog() == DialogResult.OK)                      {                          //Show in textbox                          string[] selected_files = ofd.FileNames;                          int current_count = lstModsList.Items.Count;                          for (int i = 0; i < selected_files.Length; i++)                          {                              // if file exists don't add it again                              if (!lstModsList.Items.Contains(selected_files[i]))                              {                                  // add file to listbox                                  lstModsList.Items.Add(selected_files[i]);                                  logger.LogWrite(""Adding file "" + selected_files[i] + "" to list"");                              }                          }                          if (current_count < lstModsList.Items.Count)                          {                              statusBar.Text = $""Added items to the list"";                              lblFileCount.Text = $""{lstModsList.Items.Count} files found"";                              lstModsList.SelectedIndex = lstModsList.Items.Count - 1;                          }                        }                      else                      {                          statusBar.Text = ""No files selected"";                      }                  }                  catch (Exception ex)                  {                      logger.LogWrite(ex.Message, true);                  }              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,339,16,T:System.Windows.Forms.ListBox,,,,,lstModsList.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,339,16,T:System.Windows.Forms.ListBox.ObjectCollection,,,,,lstModsList.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,339,16,P:System.Windows.Forms.ListBox.Items,,,,,lstModsList.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,339,16,M:System.Windows.Forms.ListBox.ObjectCollection.Clear,,,,,lstModsList.Items.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxOptions,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxOptions,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,F:System.Windows.Forms.MessageBoxOptions.ServiceNotification,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxDefaultButton,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxDefaultButton,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,F:System.Windows.Forms.MessageBoxDefaultButton.Button1,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxIcon,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,F:System.Windows.Forms.MessageBoxIcon.Question,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBoxButtons,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,F:System.Windows.Forms.MessageBoxButtons.YesNo,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.MessageBox,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.DialogResult,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,"M:System.Windows.Forms.MessageBox.Show(System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon,System.Windows.Forms.MessageBoxDefaultButton,System.Windows.Forms.MessageBoxOptions)",,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.DialogResult,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,T:System.Windows.Forms.DialogResult,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,336,12,F:System.Windows.Forms.DialogResult.Yes,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show(""Are you sure you want to clear the list"", ""Clear the list"",                  MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))              {                  lstModsList.Items.Clear();              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,327,12,T:System.Windows.Forms.TextBox,,,,,selected_folder = Path.GetFileName(txtNewFolder.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,327,12,P:System.Windows.Forms.TextBox.Text,,,,,selected_folder = Path.GetFileName(txtNewFolder.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,324,16,T:System.Windows.Forms.TextBox,,,,,"statusBar.Text = $""Unable to create new directory {txtNewFolder.Text}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,324,16,P:System.Windows.Forms.TextBox.Text,,,,,"statusBar.Text = $""Unable to create new directory {txtNewFolder.Text}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,324,16,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"statusBar.Text = $""Unable to create new directory {txtNewFolder.Text}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,324,16,P:System.Windows.Forms.ToolStripItem.Text,,,,,"statusBar.Text = $""Unable to create new directory {txtNewFolder.Text}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,318,22,T:System.Windows.Forms.TextBox,,,,,"return_msg = $""Failed to create folder {txtNewFolder.Text} see log for details."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,318,22,P:System.Windows.Forms.TextBox.Text,,,,,"return_msg = $""Failed to create folder {txtNewFolder.Text} see log for details."";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,315,24,T:System.Windows.Forms.TextBox,,,,,"return_msg = $""Folder created: {txtNewFolder.Text}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,315,24,P:System.Windows.Forms.TextBox.Text,,,,,"return_msg = $""Folder created: {txtNewFolder.Text}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,314,24,T:System.Windows.Forms.TextBox,,,,,"statusBar.Text = $""Folder {txtNewFolder.Text} created"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,314,24,P:System.Windows.Forms.TextBox.Text,,,,,"statusBar.Text = $""Folder {txtNewFolder.Text} created"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,314,24,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"statusBar.Text = $""Folder {txtNewFolder.Text} created"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,314,24,P:System.Windows.Forms.ToolStripItem.Text,,,,,"statusBar.Text = $""Folder {txtNewFolder.Text} created"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,312,20,T:System.Windows.Forms.TextBox,,,,,"if (Directory.Exists(txtNewFolder.Text))                      {                          statusBar.Text = $""Folder {txtNewFolder.Text} created"";                          return_msg = $""Folder created: {txtNewFolder.Text}"";                      }                      else                      { return_msg = $""Failed to create folder {txtNewFolder.Text} see log for details.""; }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,312,20,P:System.Windows.Forms.TextBox.Text,,,,,"if (Directory.Exists(txtNewFolder.Text))                      {                          statusBar.Text = $""Folder {txtNewFolder.Text} created"";                          return_msg = $""Folder created: {txtNewFolder.Text}"";                      }                      else                      { return_msg = $""Failed to create folder {txtNewFolder.Text} see log for details.""; }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,298,20,T:System.Windows.Forms.TextBox,,,,,"string to_filename = Path.Join(txtNewFolder.Text, Path.GetFileName(selected_file));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,298,20,P:System.Windows.Forms.TextBox.Text,,,,,"string to_filename = Path.Join(txtNewFolder.Text, Path.GetFileName(selected_file));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,296,16,T:System.Windows.Forms.ListBox,,,,,"foreach (string selected_file in lstModsList.Items)                  {                      string to_filename = Path.Join(txtNewFolder.Text, Path.GetFileName(selected_file));                      try                      {                          if (!File.Exists(to_filename))                          {                              logger.LogWrite($""Copying {selected_file} to {to_filename}"");                              File.Copy(selected_file, to_filename);                          }                      }                      catch (Exception ex)                      {                          logger.LogWrite($""Error: {ex.Message}"");                      }                      // check new folder was created                      if (Directory.Exists(txtNewFolder.Text))                      {                          statusBar.Text = $""Folder {txtNewFolder.Text} created"";                          return_msg = $""Folder created: {txtNewFolder.Text}"";                      }                      else                      { return_msg = $""Failed to create folder {txtNewFolder.Text} see log for details.""; }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,296,16,T:System.Windows.Forms.ListBox.ObjectCollection,,,,,"foreach (string selected_file in lstModsList.Items)                  {                      string to_filename = Path.Join(txtNewFolder.Text, Path.GetFileName(selected_file));                      try                      {                          if (!File.Exists(to_filename))                          {                              logger.LogWrite($""Copying {selected_file} to {to_filename}"");                              File.Copy(selected_file, to_filename);                          }                      }                      catch (Exception ex)                      {                          logger.LogWrite($""Error: {ex.Message}"");                      }                      // check new folder was created                      if (Directory.Exists(txtNewFolder.Text))                      {                          statusBar.Text = $""Folder {txtNewFolder.Text} created"";                          return_msg = $""Folder created: {txtNewFolder.Text}"";                      }                      else                      { return_msg = $""Failed to create folder {txtNewFolder.Text} see log for details.""; }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,296,16,P:System.Windows.Forms.ListBox.Items,,,,,"foreach (string selected_file in lstModsList.Items)                  {                      string to_filename = Path.Join(txtNewFolder.Text, Path.GetFileName(selected_file));                      try                      {                          if (!File.Exists(to_filename))                          {                              logger.LogWrite($""Copying {selected_file} to {to_filename}"");                              File.Copy(selected_file, to_filename);                          }                      }                      catch (Exception ex)                      {                          logger.LogWrite($""Error: {ex.Message}"");                      }                      // check new folder was created                      if (Directory.Exists(txtNewFolder.Text))                      {                          statusBar.Text = $""Folder {txtNewFolder.Text} created"";                          return_msg = $""Folder created: {txtNewFolder.Text}"";                      }                      else                      { return_msg = $""Failed to create folder {txtNewFolder.Text} see log for details.""; }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,295,16,T:System.Windows.Forms.TextBox,,,,,"logger.LogWrite($""creating new folder: {txtNewFolder.Text}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,295,16,P:System.Windows.Forms.TextBox.Text,,,,,"logger.LogWrite($""creating new folder: {txtNewFolder.Text}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,290,24,T:System.Windows.Forms.TextBox,,,,,System.IO.Directory.CreateDirectory(txtNewFolder.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,290,24,P:System.Windows.Forms.TextBox.Text,,,,,System.IO.Directory.CreateDirectory(txtNewFolder.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,287,20,T:System.Windows.Forms.MessageBoxOptions,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show($""Create folder {txtNewFolder.Text}?"", ""Create Folder"",                          MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))                      {                          System.IO.Directory.CreateDirectory(txtNewFolder.Text);                      }                      else { return $""Folder not created""; }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,287,20,T:System.Windows.Forms.MessageBoxOptions,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show($""Create folder {txtNewFolder.Text}?"", ""Create Folder"",                          MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))                      {                          System.IO.Directory.CreateDirectory(txtNewFolder.Text);                      }                      else { return $""Folder not created""; }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,287,20,F:System.Windows.Forms.MessageBoxOptions.ServiceNotification,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show($""Create folder {txtNewFolder.Text}?"", ""Create Folder"",                          MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))                      {                          System.IO.Directory.CreateDirectory(txtNewFolder.Text);                      }                      else { return $""Folder not created""; }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\CreateNewModsFolder.cs,287,20,T:System.Windows.Forms.MessageBoxDefaultButton,,,,,"if (System.Windows.Forms.DialogResult.Yes == MessageBox.Show($""Create folder {txtNewFolder.Text}?"", ""Create Folder"",                          MessageBoxButtons.YesNo, MessageBoxIcon.Question, MessageBoxDefaultButton.Button1, MessageBoxOptions.ServiceNotification))                      {                          System.IO.Directory.CreateDirectory(txtNewFolder.Text);                      }                      else { return $""Folder not created""; }"
